image_name,label
694552475,Positive
694552476,Positive
694552477,Neutral
694552478,Neutral
694552479,Positive
694552480,Positive
694552481,Negative
694552482,Neutral
694552483,Neutral
694552484,Negative
694552485,Positive
694552486,Positive
694552487,Positive
694552488,Negative
694552489,Negative
694552490,Neutral
694552491,Neutral
694552492,Positive
694552493,Positive
694552494,positive
694552495,Positive
694552496,Neutral
694552497,Positive
694552498,Neutral
694552499,Positive
694552500,Neutral
694552501,Positive
694552502,Positive
694552503,Neutral
694552504,Neutral
694552505,Positive
694552506,Neutral
694552507,Positive
694552508,Positive
694552509,Neutral
694552510,Neutral
694552511,Neutral
694552512,Neutral
694552513,Positive
694552514,Neutral
694552515,Positive
694552516,Neutral
694552517,Neutral
694552518,Positive
694552519,Positive
694552520,Positive
694552521,Neutral
694552522,Neutral
694552523,Positive
694552524,Positive
694552525,Neutral
694552526,Neutral
694552527,Positive
694552528,Positive
694552529,Negative
694552530,Positive
694552531,Negative
694552532,Positive
694552533,Positive
694552534,Positive
694552535,Neutral
694552536,Positive
694552537,Neutral
694552538,Neutral
694552539,Neutral
694552540,Neutral
694552541,Positive
694552542,Positive
694552543,Negative
694552544,Positive
694552545,Neutral
694552546,Neutral
694552547,Positive
694552548,Neutral
694552549,Positive
694552550,Neutral
694552551,Neutral
694552552,Positive
694552553,Neutral
694552554,positive
694552555,Neutral
694552556,Positive
694552557,Positive
694552558,Neutral
694552559,Positive
694552560,Positive
694552561,Neutral
694552562,Neutral
694552563,Positive
694552564,Positive
694552565,Negative
694552566,Neutral
694552567,Positive
694552568,Neutral
694552569,Positive
694552570,Positive
694552571,Positive
694552572,Neutral
694552573,Positive
694552574,Neutral
694552575,Neutral
694552576,Neutral
694552577,Positive
694552578,Negative
694552579,Neutral
694552580,Positive
694552581,Neutral
694552582,Positive
694552583,Positive
694552584,Positive
694552585,Neutral
694552586,Positive
694552587,Positive
694552588,Positive
694552589,Neutral
694552590,Positive
694552591,Neutral
694552592,Neutral
694552593,Neutral
694552594,Positive
694552595,Positive
694552596,Positive
694552597,Neutral
694552598,Positive
694552599,Positive
694552600,Neutral
694552601,Neutral
694552602,Positive
694552603,Neutral
694552604,Neutral
694552605,Positive
694552606,Neutral
694552607,Positive
694552608,positive
694552609,Positive
694552610,Neutral
694552611,positive
694552612,Negative
694552613,Neutral
694552614,Positive
694552615,Positive
694552616,Positive
694552617,Positive
694552618,Neutral
694552619,Positive
694552620,Neutral
694552621,Positive
694552622,Positive
694552623,Positive
694552624,Positive
694552625,Positive
694552626,Positive
694552627,Positive
694552628,Negative
694552629,Positive
694552630,Neutral
694552631,Neutral
694552632,Positive
694552633,Positive
694552634,Positive
694552635,Neutral
694552636,Neutral
694552637,Positive
694552638,Neutral
694552639,Positive
694552640,Negative
694552641,Neutral
694552642,Positive
694552643,Negative
694552644,Positive
694552645,Positive
694552646,Positive
694552647,Positive
694552648,Negative
694552649,Positive
694552650,Positive
694552651,Positive
694552652,Negative
694552653,Neutral
694552654,Positive
694552655,Positive
694552656,Positive
694552657,Neutral
694552658,Neutral
694552659,Neutral
694552660,Positive
694552661,Positive
694552662,Neutral
694552663,Neutral
694552664,Neutral
694552665,Positive
694552666,Positive
694552667,Positive
694552668,Positive
694552669,Positive
694552670,Neutral
694552671,Positive
694552672,Neutral
694552673,Positive
694552674,Negative
694552675,Neutral
694552676,Positive
694552677,Positive
694552678,Positive
694552679,Neutral
694552680,Negative
694552681,Positive
694552682,Negative
694552683,Positive
694552684,Positive
694552685,Neutral
694552686,Positive
694552687,Positive
694552688,Neutral
694552689,Neutral
694552690,Positive
694552691,Positive
694552692,Neutral
694552693,Neutral
694552694,Neutral
694552695,Neutral
694552696,Neutral
694552697,Positive
694552698,Positive
694552699,Positive
694552700,Positive
694552701,negative
694552702,Negative
694552703,Negative
694552704,Negative
694552705,Neutral
694552706,Negative
694552707,Positive
694552708,Negative
694552709,Positive
694552710,Positive
694552711,Positive
694552712,Negative
694552713,Positive
694552714,positive
694552715,Positive
694552716,Neutral
694552717,Positive
694552718,Neutral
694552719,Neutral
694552720,Negative
694552721,Positive
694552722,Positive
694552723,Negative
694552724,Positive
694552725,Negative
694552726,Neutral
694552727,Positive
694552728,Positive
694552729,Positive
694552730,Positive
694552731,Neutral
694552732,Neutral
694552733,Positive
694552734,Negative
694552735,Negative
694552736,Positive
694552737,Negative
694552738,Positive
694552739,Positive
694552740,Neutral
694552741,Neutral
694552742,Positive
694552743,Positive
694552744,Neutral
694552745,Negative
694552746,Negative
694552747,Neutral
694552748,Negative
694552749,Positive
694552750,Negative
694552751,Negative
694552752,Positive
694552753,Negative
694552754,Positive
694552755,Negative
694552756,negative
694552757,Neutral
694552758,Negative
694552759,Neutral
694552760,Neutral
694552761,Neutral
694552762,Negative
694552763,Neutral
694552764,Neutral
694552765,Positive
694552766,Neutral
694552767,Neutral
694552768,Positive
694552769,Negative
694552770,Positive
694552771,Negative
694552772,Negative
694552773,Positive
694552774,Negative
694552775,Neutral
694552776,Neutral
694552777,Neutral
694552778,Positive
694552779,Neutral
694552780,negative
694552781,Positive
694552782,Positive
694552783,Positive
694552784,Negative
694552785,Neutral
694552786,Positive
694552787,Negative
694552788,Neutral
694552789,Positive
694552790,Positive
694552791,Positive
694552792,Positive
694552793,Neutral
694552794,Positive
694552795,Positive
694552796,Negative
694552797,Positive
694552798,positive
694552799,Positive
694552800,Positive
694552801,Neutral
694552802,Positive
694552803,Positive
694552804,Neutral
694552805,Neutral
694552806,Negative
694552807,Positive
694552808,Neutral
694552809,Neutral
694552810,Neutral
694552811,positive
694552812,Positive
694552813,Neutral
694552814,Neutral
694552815,Neutral
694552816,Positive
694552817,Neutral
694552818,Negative
694552819,Positive
694552820,Positive
694552821,Positive
694552822,Positive
694552823,Positive
694552824,Negative
694552825,Neutral
694552826,Positive
694552827,Positive
694552828,Positive
694552829,Neutral
694552830,Positive
694552831,Positive
694552832,Neutral
694552833,Positive
694552834,Neutral
694552835,Negative
694552836,Positive
694552837,Positive
694552838,Positive
694552839,Neutral
694552840,positive
694552841,Positive
694552842,Positive
694552843,Negative
694552844,Neutral
694552845,Positive
694552846,Positive
694552847,Neutral
694552848,Positive
694552849,Positive
694552850,Positive
694552851,Neutral
694552852,Neutral
694552853,Negative
694552854,Positive
694552855,Positive
694552856,Negative
694552857,Neutral
694552858,Positive
694552859,Negative
694552860,Neutral
694552861,Positive
694552862,Positive
694552863,Neutral
694552864,Negative
694552865,Positive
694552866,Positive
694552867,Positive
694552868,Positive
694552869,Positive
694552870,Neutral
694552871,Neutral
694552872,Neutral
694552873,Positive
694552874,Neutral
694552875,Positive
694552876,Positive
694552877,Positive
694552878,Neutral
694552879,Positive
694552880,Positive
694552881,Positive
694552882,Neutral
694552883,Positive
694552884,Positive
694552885,Positive
694552886,Neutral
694552887,Neutral
694552888,Negative
694552889,positive
694552890,Positive
694552891,Positive
694552892,Neutral
694552893,Positive
694552894,Positive
694552895,Positive
694552896,Negative
694552897,Negative
694552898,Neutral
694552899,Neutral
694552900,Positive
694552901,Neutral
694552902,Positive
694552903,Negative
694552904,Negative
694552905,Neutral
694552906,Positive
694552907,Positive
694552908,Positive
694552909,Neutral
694552910,Positive
694552911,Negative
694552912,Neutral
694552913,Neutral
694552914,Negative
694552915,Neutral
694552916,Positive
694552917,Positive
694552918,Neutral
694552919,Neutral
694552920,Positive
694552921,Neutral
694552922,Neutral
694552923,Neutral
694552924,Neutral
694552925,Positive
694552926,Negative
694552927,Positive
694552928,Neutral
694552929,Positive
694552930,Neutral
694552931,positive
694552932,Neutral
694552933,Positive
694552934,Neutral
694552935,Neutral
694552936,Neutral
694552937,Positive
694552938,Neutral
694552939,Neutral
694552940,Positive
694552941,Neutral
694552942,Neutral
694552943,Neutral
694552944,Neutral
694552945,Neutral
694552946,Negative
694552947,Negative
694552948,Positive
694552949,Negative
694552950,Positive
694552951,Negative
694552952,Negative
694552953,Neutral
694552954,Negative
694552955,Neutral
694552956,Neutral
694552957,Positive
694552958,Neutral
694552959,Neutral
694552960,Negative
694552961,Neutral
694552962,Neutral
694552963,Positive
694552964,negative
694552965,Neutral
694552966,Positive
694552967,Positive
694552968,Positive
694552969,Neutral
694552970,Positive
694552971,Positive
694552972,Positive
694552973,Positive
694552974,Positive
694552975,Positive
694552976,Positive
694552977,Neutral
694552978,Neutral
694552979,Positive
694552980,Neutral
694552981,Positive
694552982,Positive
694552983,Positive
694552984,Positive
694552985,Positive
694552986,Positive
694552987,Positive
694552988,Positive
694552989,Neutral
694552990,Neutral
694552991,Positive
694552992,Positive
694552993,Positive
694552994,Positive
694552995,Positive
694552996,Positive
694552997,Positive
694552998,Neutral
694552999,Negative
694553000,Positive
694553001,Neutral
694553002,Positive
694553003,Positive
694553004,Neutral
694553005,Positive
694553006,Positive
694553007,Positive
694553008,Positive
694553009,Positive
694553010,positive
694553011,Neutral
694553012,Positive
694553013,Positive
694553014,Positive
694553015,Negative
694553016,Positive
